Created on,author,is_retweet,is_reply,tweet_id,tweet_body,language,likes,retweet_count,source,medias,user_mentioned,urls,hashtags,symbols
Thu Sep 15 20:33:50 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570511230842073090,"$SPX $NDX $DJIA $RUT: #SPX #SPX500 #spx2022 This is my level- one day left... We shall pay attention to #Futures tonight after 9PM 
-#Grateful for ending the day flat!- Got a lil #greedy was up about ~2% and did not want to sell positions #lessons - #stocks #StockMarket https://t.co/qOM25AuBIx",en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1570511230842073090/photo/1;,,, SPX; SPX500; spx2022; Futures; Grateful; greedy; lessons; stocks; StockMarket;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}]"
Thu Sep 15 14:19:21 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1570416988874485761,$SPX $NDX $DJIA $RUT: $NIO #NIO 23.28 will it get here??  #stocks #StockMarket #stockmarketcrash https://t.co/QNmqiB0HAG,en,,,Twitter Web App, https://twitter.com/Appearcomplex/status/1570416988874485761/photo/1;,,, NIO; stocks; StockMarket; stockmarketcrash;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'NIO', 'indices': [22, 26]}]"
Sat Sep 10 10:13:07 +0000 2022,Invest with Prateek & Tapasya ,False,True,1568543083817750528,"@PRSundar64 Good judgement. Be it Nifty or S&amp;P 500, IT has be the biggest contributing sector in all global indices in the last decade. So yes IT can not be tamed down for a longer term.",en,16,,Twitter for iPhone,, PRSundar64;,,,
Tue Sep 13 20:02:43 +0000 2022,Heisenberg,False,False,1569778621572857856,$SPY $QQQ $IWM $DJIA Theres only one gif that best describes today https://t.co/MqCIzFnbRa,en,5,,Twitter for iPhone, https://twitter.com/Mr_Derivatives/status/1569778621572857856/photo/1;,,,,"[{'text': 'SPY', 'indices': [0, 4]}, {'text': 'QQQ', 'indices': [5, 9]}, {'text': 'IWM', 'indices': [10, 14]}, {'text': 'DJIA', 'indices': [15, 20]}]"
Thu Sep 15 22:44:41 +0000 2022,Global News Thailand ,False,False,1570544159001554944,"#WallStreet 
THU 15SEP 2022
- CLOSED -
DOW (DJIA) 30,961.82 -173.27 (-0.56%) 
S&amp;P 500 3,901.35 -44.66 (-1.13%) 
NASDAQ 11,552.36 -167.32 (-1.43%) 
@investingcom 
https://t.co/HVk4PR7QNI",en,,,Twidere for Android,, Investingcom;, https://m.investing.com/indices/;, WallStreet;,
Wed Sep 14 23:37:21 +0000 2022,TradeInflection,False,False,1570195023634878464,"Daily Futures results in @HubVeleta - 2022-09-14
Join and see it in real-time for yourself...
https://t.co/quNhVQyvC5

Trades Log at https://t.co/WrZxJ6pyiy 

#ES_F $SPX #trading #NQ_F #RTY_F #DJIA $NDX #YM_F #RUT #DAX #FSTE https://t.co/mmtXo5EouD",en,2,,TradeInflection_GUI, https://twitter.com/Tradeinflection/status/1570195023634878464/photo/1;, HubVeleta;, https://discord.gg/VbHPWJGafk; https://seerkast.com/report/table/dom/future;, ES_F; trading; NQ_F; RTY_F; DJIA; YM_F; RUT; DAX; FSTE;,"[{'text': 'SPX', 'indices': [168, 172]}, {'text': 'NDX', 'indices': [201, 205]}]"
Thu Sep 15 09:34:15 +0000 2022,Georgi Radionov,False,True,1570345238673096705,"@VitalikButerin @drakefjustin ETH 1.0 issues on my side
===================
1. BUG detected brain wave linked to mining.
2. BUG dangerous power consumption not understanding Power Electronics
3. MAYBE, MAYBE one day could come back IMO something burnt out of the network ... A FUSE like DJIA S&amp;P",en,3,,Twitter Web App,, VitalikButerin; drakefjustin;,,,
Mon Sep 12 14:55:18 +0000 2022,Heisenberg,False,False,1569338871682596865,"$SPY green
$QQQ green
$IWM green
$DJIA green
$VIX green

Is it St. Patricks day?

Something has to give.  https://t.co/emwDI9iNW4",en,7,,Twitter for iPhone, https://twitter.com/Mr_Derivatives/status/1569338871682596865/photo/1;,,,,"[{'text': 'SPY', 'indices': [0, 4]}, {'text': 'QQQ', 'indices': [11, 15]}, {'text': 'IWM', 'indices': [22, 26]}, {'text': 'DJIA', 'indices': [33, 38]}, {'text': 'VIX', 'indices': [45, 49]}]"
Thu Sep 15 17:03:43 +0000 2022,Mani MM,False,False,1570458353104748544,"To all the naysayers #DJIA #S&amp;P #Nifty #banknifty 
Max Bullish time of this year is coming! 
Thats the Tweet of this month!
October second week will review again.
@AnilSinghvi_ @FoxNews @CNBC  @markets @CBSNews 
$DJIA $S&amp;P $Nasdaq 

Not a recommendation!",en,,,Twitter for iPhone,, AnilSinghvi_; FoxNews; CNBC; markets; CBSNews;,, DJIA; S; Nifty; banknifty;,"[{'text': 'DJIA', 'indices': [217, 222]}, {'text': 'S', 'indices': [223, 225]}, {'text': 'Nasdaq', 'indices': [232, 239]}]"
Tue Sep 13 19:31:59 +0000 2022, Irish Market Watch,False,False,1569770887053713410,"The Bulls Today 

$QQQ $DJIA #markets #inflation https://t.co/yZO6B2XRfV",en,,,Twitter for iPhone, https://twitter.com/IrishMarktWatch/status/1569770887053713410/photo/1;,,, markets; inflation;,"[{'text': 'QQQ', 'indices': [24, 28]}, {'text': 'DJIA', 'indices': [29, 34]}]"
Tue Sep 13 13:00:56 +0000 2022,ChairmanOfFM93,False,False,1569672477516918787,"Clearly went wrong with this.  Levels that i would be watching would be as follow:

#DJIA https://t.co/9LvtKAbxZ8",en,,,Twitter Web App, https://twitter.com/ChairmanofFM93/status/1569672477516918787/photo/1;,,, DJIA;,
Mon Sep 12 10:57:22 +0000 2022,JoviSie,False,False,1569278992229736448,Daily Popguns  on all US indices CFDs.  Cautious bc inside day was Labour day.  But price action  without stops like popguns.  And  you know the game  -   https://t.co/gU2lJngtzu,en,3,,Twitter for Android, https://twitter.com/jovi_sie/status/1569278992229736448/photo/1; https://twitter.com/jovi_sie/status/1569278992229736448/photo/1; https://twitter.com/jovi_sie/status/1569278992229736448/photo/1;,,,,
Thu Sep 15 20:08:56 +0000 2022, of //FX/,False,False,1570504964501565442,[MarketWatch] DJIA | Dow Jones Industrial Average Overview | MarketWatch https://t.co/Nm43cXjUco,en,,,ted_share_analysis,,, https://on.mktw.net/3Bmay45;,,
Tue Sep 13 11:18:05 +0000 2022,ChairmanOfFM93,False,False,1569646596064944130,Hoping to get a quick long scalp on #DJIA https://t.co/ymASqrHdMJ,en,,,Twitter Web App, https://twitter.com/ChairmanofFM93/status/1569646596064944130/photo/1;,,, DJIA;,
Tue Sep 13 17:13:22 +0000 2022,JoviSie,False,False,1569736006693453826,#USTECH100  and $DJIA  arrived .  #SP500  DPG 3962. Here some  levels https://t.co/QiHK48fREU,en,,,Twitter for Android, https://twitter.com/jovi_sie/status/1569736006693453826/photo/1; https://twitter.com/jovi_sie/status/1569736006693453826/photo/1; https://twitter.com/jovi_sie/status/1569736006693453826/photo/1; https://twitter.com/jovi_sie/status/1569736006693453826/photo/1;,,, USTECH100; SP500;,"[{'text': 'DJIA', 'indices': [16, 21]}]"
Tue Sep 13 22:36:55 +0000 2022,Managed Pip,False,True,1569817430742171648,"$US30
BZ in focus today!
Could be a pause or range day at or around BZ.
Above BZ, a relief rally should take shape.
Below BZ, bears should remain in control with an eye on continuation.

#US30 #DJIA #DailyCorner #100UP https://t.co/yj5RibMtWN",en,,1,Twitter Web App, https://twitter.com/ManagedPip/status/1569817430742171648/photo/1;,,, US30; DJIA; DailyCorner; 100UP;,
Sat Sep 10 11:05:13 +0000 2022,ISABELNET,False,False,1568556192489738240," Insiders

The Insider Transactions Ratio is back in the neutral zone
 https://t.co/sXs9VBbitZ

#markets #insider #nasdaq $ndx $spx #spx $spy #sp500 #equities
#dow #dowjones $djia #investing #stocks #assetallocation #stockmarket https://t.co/LsSS1KpxgT",en,32,5,Twitter Web App, https://twitter.com/ISABELNET_SA/status/1568556192489738240/photo/1;,, https://www.isabelnet.com/?s=insider;, markets; insider; nasdaq; spx; sp500; equities; dow; dowjones; investing; stocks; assetallocation; stockmarket;,"[{'text': 'ndx', 'indices': [124, 128]}, {'text': 'spx', 'indices': [129, 133]}, {'text': 'spy', 'indices': [139, 143]}, {'text': 'djia', 'indices': [176, 181]}]"
Wed Sep 07 15:12:00 +0000 2022,Elliott Wave International,False,False,1567531135470641152,"#SPX - Sept. 6, 9:11 AM

""The risk is to the downside while the index holds below 3969.24."" - U.S. Intraday Stocks Pro Service

Get #Elliottwave #forecasts throughout the #trading day for #DJIA #Nasdaq #SPX individual #stocks #ETFs and more inside: https://t.co/uwzaOKQpEq https://t.co/b5Ct6YEHda",en,7,2,Hootsuite Inc., https://twitter.com/elliottwaveintl/status/1567531135470641152/photo/1;,, http://ow.ly/Ic4u50KCg0v;, SPX; Elliottwave; forecasts; trading; DJIA; Nasdaq; SPX; stocks; ETFs;,
Mon Sep 12 15:09:34 +0000 2022,Ticker History ,False,False,1569342459997556736,Inside the NYSE (1963) https://t.co/x23QymoIvw,en,116,25,Twitter for iPhone, https://twitter.com/TickerHistory/status/1569342459997556736/photo/1;,,,,
Thu Sep 15 07:17:38 +0000 2022,WealthOracle,False,False,1570310857330139137,"US markets bounced a little yesterday following Tuesday's sharp inflation-triggered sell-off. Nasdaq closed up about 0.7%, S&amp;P 500 up 0.35%, the DJIA struggled to regain any lost ground...from WealthOracle

https://t.co/lplpWwqGCA https://t.co/TV5KWX0fqI",en,,,Twitter Web App, https://twitter.com/Wealthoracle_/status/1570310857330139137/photo/1;,, https://wealthoracle.co.uk/mc;,,
Wed Sep 07 01:37:30 +0000 2022,kyle pozek,False,False,1567326160677216256,Someone please explain to me why a DJIA  semi conductor company is falling like boulder when CHIPS are in such high demand. https://t.co/vEgP82YEWj,en,,,Twitter for iPhone, https://twitter.com/KPozek/status/1567326160677216256/photo/1;,,,,
Sun Sep 11 13:57:40 +0000 2022,Traders Community,False,False,1568961978646790145,"Geopolitically it has been a big week with a number of Central Banks raising rates, 
#RBA, #BOC, #ECB and #Poland all raised. 
Hawkish comments from Feds Powell and Brainard. 
#SPX #NDX #DJIA climbed a wall of worry in spite of inflation, war &amp; rate news
https://t.co/FsRb0cWXyG",en,3,2,Twitter Web App,,, https://traderscommunity.com/traders-market-weekly-rates-energy-and-politics/;, RBA; BOC; ECB; Poland; SPX; NDX; DJIA;,
Thu Sep 15 20:10:08 +0000 2022,Miguel Diaz,False,False,1570505267116376067,"Dow Jones (DJI) is at 30,961.82 (-0.56%) 
https://t.co/DfEqtnvWKe",en,,,Twitter for iPhone,,, http://www.investing.com/indices/us-30?utm_source=investing_app&utm_medium=share_link&utm_campaign=share_instrument;,,
Wed Sep 14 07:39:06 +0000 2022,Hanlire,False,False,1569953872461938690,DJIA falls 3.94% to 31104.97  DataTalk https://t.co/psGe4Prmu1,en,,,WordPress.com,,, https://hanlire.com/djia-falls-3-94-to-31104-97-knowledge-speak/;,,
Wed Sep 14 22:28:04 +0000 2022,Managed Pip,False,False,1570177589033201665,"$US30
Attempts to bound failed at BZ range low yday as price  maintained a narrow range below the zone.

#US30 #DJIA #DailyCorner #100UP https://t.co/WukcidhZMV",en,,,Twitter Web App, https://twitter.com/ManagedPip/status/1570177589033201665/photo/1;,,, US30; DJIA; DailyCorner; 100UP;,
Sat Sep 10 16:20:17 +0000 2022,Sidharth Jain ,False,False,1568635480396435456,"IT was a much bigger contributor back in early 2000, check what happened to IT index from feb 2000 to 2010.
What did DJIA/SPX do for 10 yrs?",en,1,1,Twitter for Android,,,,,
Thu Sep 08 22:34:14 +0000 2022,Declan Fallon,False,False,1568004814394593280,New Market Commentary at fallondpicks:https://t.co/efAItRHnPi #SPY #DJIA #RUTX #FALLOND,en,1,,Zapier.com,,, https://www.markets.fallondpicks.com/2022/09/fibonacci-support-bounces-lack-volume.html;, SPY; DJIA; RUTX; FALLOND;,
Fri Sep 09 05:39:41 +0000 2022,InvestingAngles,False,False,1568111883860803584,#DowJones = Double Diagonal? = 08.09.2022 $YM $DJIA #DIA $DIA $IWM $SPY $QQQ #SPY @ft @markets @marketwatch @cnbc #QQQ#Nasdaq https://t.co/G2n25QHAsi,cy,,,WordPress.com,, FT; markets; MarketWatch; CNBC;, https://investingangles.com/2022/09/08/dowjones-double-diagonal-08-09-2022-ym-djia-dia-dia-iwm-spy-qqq-spy-ft-markets-marketwatch-cnbc-qqq-nasdaq/;, DowJones; DIA; SPY; QQQ; Nasdaq;,"[{'text': 'YM', 'indices': [42, 45]}, {'text': 'DJIA', 'indices': [46, 51]}, {'text': 'DIA', 'indices': [57, 61]}, {'text': 'IWM', 'indices': [62, 66]}, {'text': 'SPY', 'indices': [67, 71]}, {'text': 'QQQ', 'indices': [72, 76]}]"
Tue Sep 13 18:48:27 +0000 2022,MarketWatch,False,False,1569759933704421378,"Dow skids more than 1,000 points in afternoon trade after August inflation comes in hotter than expected https://t.co/iZcx288XM7",en,16,8,SocialFlow,,, https://trib.al/ZY3we65;,,
Fri Sep 09 14:08:46 +0000 2022,InvestingAngles,False,False,1568239997022773250,"#DJIA #DIA $DIA $YM
As forecasted. https://t.co/Dj5ixl6bKb",en,,,Twitter Web App, https://twitter.com/InvestingAngles/status/1568239997022773250/photo/1;,,, DJIA; DIA;,"[{'text': 'DIA', 'indices': [11, 15]}, {'text': 'YM', 'indices': [16, 19]}]"
Wed Sep 14 10:43:02 +0000 2022,djia,False,False,1570000163053379584,"he's hwanwoong, isn't it? soo cute
https://t.co/dONE2Zc1Md",en,,,Twitter for Android, https://twitter.com/sl0thWoong/status/1569663115335471104/video/1;,,,,
Thu Sep 15 13:38:10 +0000 2022,Mike,False,False,1570406623491035136,"#QT today, 2x's with Quad Witching tomorrow. #FederalReserve......
$SPY $QQQ $AAPL $TSLA $DJIA https://t.co/JzDHvgu6qg",en,1,1,Twitter Web App, https://twitter.com/crabbermike/status/1570406623491035136/photo/1;,,, QT; FederalReserve;,"[{'text': 'SPY', 'indices': [67, 71]}, {'text': 'QQQ', 'indices': [72, 76]}, {'text': 'AAPL', 'indices': [77, 82]}, {'text': 'TSLA', 'indices': [83, 88]}, {'text': 'DJIA', 'indices': [89, 94]}]"
Tue Sep 13 05:39:37 +0000 2022,Hanlire,False,False,1569561415916175361,DJIA up 0.71% to 32381.34  DataTalk https://t.co/KYTHd8xIhz,en,,,WordPress.com,,, https://hanlire.com/djia-up-0-71-to-32381-34-information-discuss/;,,
Tue Sep 13 19:55:26 +0000 2022,Tim Rostan.,False,False,1569776789089849352,And quickly sheds another 300 points. https://t.co/DGBr08Di0F,en,1,,Twitter Web App,,, https://www.marketwatch.com/investing/index/djia?mod=home-page;,,
Thu Sep 15 17:22:13 +0000 2022,LOUIS WOOLF,False,False,1570463007766970370,"DJIA
31,227.76 +92.67 (+0.30%)
NASDAQ
11,673.81 -45.87 (-0.39%)
S&amp;P 500
3,940.22 -5.79 (-0.15%)
Russell 2000
1,843.82 +5.35 (+0.29%)
Time (ET)
1:21:13 PM",en,1,,Twitter Web App,,,,,
Tue Sep 13 19:47:39 +0000 2022,Steve Herman,False,True,1569774833331847171,"Coming into the final stretch for the day, #DJIA now down -1330 points, a plunge of more than four percent.",en,6,3,Twitter Web App,,,, DJIA;,
Tue Sep 13 17:59:21 +0000 2022,Dowhaus,False,False,1569747576232247303,"Boeing jetliner deliveries increased to 35 in August as it resumed handovers of its 787 Dreamliner after a 15-month delay. In July, Boeing deliveries fell to a five-month low of 26 planes, highlighting the pressure on global supply chains. $BA $DIA $DJIA #trading #BREAKING https://t.co/gyfswgL3iD",en,,,Twitter Web App, https://twitter.com/dowhaus/status/1569747576232247303/photo/1;,,, trading; BREAKING;,"[{'text': 'BA', 'indices': [240, 243]}, {'text': 'DIA', 'indices': [244, 248]}, {'text': 'DJIA', 'indices': [249, 254]}]"
Thu Sep 15 01:51:43 +0000 2022,Global News Thailand ,False,False,1570228839003082752,"#WallStreet 
WED 14SEP 2022
- CLOSED -
DOW (DJIA) 31,135.09 +30.12 (+0.10%) 
S&amp;P 500 3,946.01 +13.32 (+0.34%) 
NASDAQ 11,719.68 +86.10 (+0.74%) 
@investingcom 
https://t.co/HVk4PR7QNI",en,1,,Twidere for Android,, Investingcom;, https://m.investing.com/indices/;, WallStreet;,
Wed Sep 14 23:25:27 +0000 2022,Trumpupet,False,True,1570192028687900673,@seanhannity Today the market closed up. Since just before the election in 2020 the DJIA is up 62%,en,,,Twitter for iPhone,, seanhannity;,,,
Thu Sep 08 13:05:57 +0000 2022,elk,False,False,1567861801320173569,"$SPY $SPX $DJIA $ES_F

A #marketcrash is coming. Prepare yourself and expect half of retail traders to blow up their accounts in the next 45 days. 

Be humbled and stay safe. https://t.co/Nx09X6FSfe",en,2,,Twitter Web App, https://twitter.com/elevator_elk/status/1567861801320173569/photo/1;,,, marketcrash;,"[{'text': 'SPY', 'indices': [0, 4]}, {'text': 'SPX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'ES_F', 'indices': [16, 21]}]"
Thu Sep 15 14:41:55 +0000 2022,WealthOracle,False,False,1570422666649309185,"US indices are up marginally for a second day following the sharp inflation-triggered sell-off on Tuesday. This follows modest gains yesterday when Nasdaq closed up about 0.7%, S&amp;P 500 up 0.35%, the DJIA struggled to regain lost ground...from WealthOracle

https://t.co/lplpWwqGCA https://t.co/peuT5usPFP",en,,,Twitter Web App, https://twitter.com/Wealthoracle_/status/1570422666649309185/photo/1;,, https://wealthoracle.co.uk/mc;,,
Tue Sep 13 20:05:08 +0000 2022,ChristiaanPascalMA&MBA,False,False,1569779232481640448,"CLOSE, 10y 3.43%

DJIA
31,104.90
-1,276.44
-3.94%
LAST | 4:03:47 PM EDT
S&amp;P 500
3,932.66
-177.75
-4.32%
LAST | 4:04:00 PM EDT
NASDAQ
11,633.57
-632.84
-5.16%
LAST | 4:04:00 PM EDT
RUSS 2K*
1,826.37
-79.72
-4.18%
LAST | 3:48:00 PM EDT
VIX
27.11
+3.24
+13.57%
LAST | 4:03:46 PM EDT",en,,,Twitter Web App,,,,,
Sun Sep 11 21:21:09 +0000 2022,0SPX,False,False,1569073587151142912,How we're setting up to trade this week's #SPX chart. What's your trade idea? #SPY #QQQ #IWM #DJIA https://t.co/3b6ImUgyN7,en,2,,Twitter Web App, https://twitter.com/0SPX_AutoTrades/status/1569073587151142912/photo/1;,,, SPX; SPY; QQQ; IWM; DJIA;,
Thu Sep 15 23:32:37 +0000 2022,Red Leaf Securities,False,False,1570556221417230336,"Markets Overnight
$DJIA -0.56%
$SPX -1.13%
$IXIC -1.43%
$FTSE +0.07%
$DAX -0.55%
$CAC -1.04%
SPI Futures -70pts
#ASX #ausbiz #tradingday",en,,,Twitter Web App,,,, ASX; ausbiz; tradingday;,"[{'text': 'DJIA', 'indices': [18, 23]}, {'text': 'SPX', 'indices': [31, 35]}, {'text': 'IXIC', 'indices': [43, 48]}, {'text': 'FTSE', 'indices': [56, 61]}, {'text': 'DAX', 'indices': [69, 73]}, {'text': 'CAC', 'indices': [81, 85]}]"
Fri Sep 09 18:42:48 +0000 2022,Dowhaus,False,False,1568308959450394624,Caterpillar stock rose 3.3% in morning trading Friday after the construction and mining equipment maker announced a settlement with the IRS that included no penalty payments. $CAT $DIA $DJIA #trading #BreakingNews #DowJones https://t.co/GGtcEkBKJT,en,1,1,Twitter Web App, https://twitter.com/dowhaus/status/1568308959450394624/photo/1;,,, trading; BreakingNews; DowJones;,"[{'text': 'CAT', 'indices': [175, 179]}, {'text': 'DIA', 'indices': [180, 184]}, {'text': 'DJIA', 'indices': [185, 190]}]"
Wed Sep 14 02:56:24 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569882728723775488,"$SPX $NDX $DJIA $RUT: $NQ_F #NQ_F A WEEKLY close below 11900 will not be #Bullish and likely signify more #pain ahead at least short term??  #Friday 
#stocks #StockMarket #stockmarketcrash #stockstowatch  2000-2002  2008-2009 https://t.co/LMBJV2O4Ct",en,2,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569882728723775488/photo/1; https://twitter.com/Appearcomplex/status/1569882728723775488/photo/1;,,, NQ_F; Bullish; pain; Friday; stocks; StockMarket; stockmarketcrash; stockstowatch;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}, {'text': 'NQ_F', 'indices': [22, 27]}]"
Wed Sep 14 12:55:31 +0000 2022,Steve Hartkopf,False,False,1570033502221107200,"Inflation data causes DJIA to plummet over 1,200 points taking pensions and savings account down with it.

Meanwhile, the WH Biden celebrates. Why? Well, that's hard to tell but it appears to be stupidity.

https://t.co/WYRkAoCJTZ via @WSJ",en,,1,Twitter Web App,, WSJ;, https://www.wsj.com/articles/global-stocks-markets-dow-update-09-13-2022-11663065625?st=8mry7x3d0kvcshd;,,
Wed Jul 13 19:13:39 +0000 2022,New Low Observer,False,False,1547298226008510464,"$DJIA: Spanish Flu Pandemic vs. Covid-19 Pandemic

Moving along nicely, so far. https://t.co/GM9Fl1A2uN",en,12,5,Twitter Web App, https://twitter.com/NewLowObserver/status/1547298226008510464/photo/1;,,,,"[{'text': 'DJIA', 'indices': [0, 5]}]"
Fri Sep 09 01:14:47 +0000 2022,New Low Observer,False,True,1568045219857461248,"@leadlagreport We do have the $DJIA for that time as well... almost same percentage change with peak with days of each other, when applying the work of Dow. https://t.co/mKbs2hUGaM",en,1,,Twitter Web App,, leadlagreport;, https://twitter.com/NewLowObserver/status/1547298226008510464;,,"[{'text': 'DJIA', 'indices': [30, 35]}]"
Thu Sep 08 19:39:48 +0000 2022,StockCharts TV,False,False,1567960918335553539,"On today's #YourDailyFive, now on demand and YouTube, Jeff Huge (@Alpha_Insights) brings a few excerpts from his newsletter ""Huge Insights: The Big Picture."" He explains that the S&amp;P 500 appears to show a similar setup as the DJIA collapse in 1987. https://t.co/3MTtRBOOk5",en,6,4,StockCharts TV,, Alpha_Insights;, https://youtu.be/pRvdI5uJrSY;, YourDailyFive;,
Thu Sep 08 03:14:23 +0000 2022,Amit Khandelwal,False,False,1567712928887111681,TRADE SETUP 1/2: THE DJIA ADDED 435 points.FII Constantly buying in cash.Crude oil fell almost 5%.SGX nifty showing 128 points up.17815/35 major resistance above that more short covering may possible.17500 major support.,en,1,,Twitter for Android,,,,,
Mon Sep 12 15:26:01 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569346603118653441,$SPX $NDX $DJIA $RUT: #SPX #SPX500 nothing wrong- just a fib level with minor resistance ? ... #StocksToBuy #stockmarkets #StocksToTrade #stockstowatch https://t.co/W9kGAhnXi3,en,1,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569346603118653441/photo/1;,,, SPX; SPX500; StocksToBuy; stockmarkets; StocksToTrade; stockstowatch;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}]"
Thu Sep 08 17:44:43 +0000 2022,MajesticTrader ,False,False,1567931956410871808,Backtesting the Golden Diagonal trading strategy during the 2008 crash *started to crash in November '07. Took 2 years 2 months  #DowJones $DJI $DJIA https://t.co/HMvTvGY69g,en,,,Twitter for Android, https://twitter.com/MajestictraderA/status/1567931956410871808/photo/1;,,, DowJones;,"[{'text': 'DJI', 'indices': [142, 146]}, {'text': 'DJIA', 'indices': [147, 152]}]"
Fri Sep 09 17:40:55 +0000 2022,Dowhaus,False,False,1568293387492532225,"JPMorgan hires former Microsoft executive Tahreem Kampton as a senior payments executive in the banks payments group. His focus will be on the future of payments, including blockchain technology and the digital ecosystem. $JPM $MSFT $DIA $DJIA #trading #BreakingNews #DowJones https://t.co/VlAMY0D6dT",en,1,1,Twitter Web App, https://twitter.com/dowhaus/status/1568293387492532225/photo/1;,,, trading; BreakingNews; DowJones;,"[{'text': 'JPM', 'indices': [223, 227]}, {'text': 'MSFT', 'indices': [228, 233]}, {'text': 'DIA', 'indices': [234, 238]}, {'text': 'DJIA', 'indices': [239, 244]}]"
Thu Sep 15 21:29:35 +0000 2022,Kiplinger,False,False,1570525260323119106,"Stock Market Today: Stocks Resume Slide as Treasury Yields Rise
($ADBE $NFLX $ETH $DJIA $SPX $IXIC $RUT $USO $GLD $BTC)
https://t.co/7EofANoq2M",en,,1,SocialFlow,,, https://trib.al/EkJjSrx;,,"[{'text': 'NFLX', 'indices': [71, 76]}, {'text': 'ETH', 'indices': [77, 81]}, {'text': 'DJIA', 'indices': [82, 87]}, {'text': 'SPX', 'indices': [88, 92]}, {'text': 'IXIC', 'indices': [93, 98]}, {'text': 'RUT', 'indices': [99, 103]}, {'text': 'USO', 'indices': [104, 108]}, {'text': 'GLD', 'indices': [109, 113]}, {'text': 'BTC', 'indices': [114, 118]}]"
Wed Sep 14 18:37:19 +0000 2022,ChristiaanPascalMA&MBA,False,False,1570119520240664576,"10Y 3.42%
DJIA
31,066.60
-38.37
-0.12%
LAST | 2:36:30 PM EDT
S&amp;P 500
3,935.60
+2.91
+0.07%
LAST | 2:36:40 PM EDT
NASDAQ
11,674.97
+41.39
+0.36%
LAST | 2:36:40 PM EDT
RUSS 2K*
1,830.19
-1.39
-0.08%
LAST | 2:21:00 PM EDT
VIX
26.75
-0.52
-1.91%
LAST | 2:36:31 PM EDT",en,,,Twitter Web App,,,,,
Wed Sep 07 13:59:23 +0000 2022,FxOverseas,False,False,1567512858606604290,"https://t.co/m9zWxBg0YJ
#SPX500 BUY @ 3920
TARGET- 4275
SL-3850
$ES_F #SPX #US500 $NQ $NASDAQ #USTECH #DJIA",tl,1,,Twitter Web App,,, https://www.tradingview.com/x/MIH42a73/;, SPX500; SPX; US500; USTECH; DJIA;,"[{'text': 'ES_F', 'indices': [64, 69]}, {'text': 'NQ', 'indices': [82, 85]}, {'text': 'NASDAQ', 'indices': [86, 93]}]"
Sat Sep 10 11:43:01 +0000 2022,Hanlire,False,False,1568565705074962436,DJIA is up 2.66% this week to 32151.71  DataTalk https://t.co/54B1khGX6H,en,,,WordPress.com,,, https://hanlire.com/djia-is-up-2-66-this-week-to-32151-71-information-speak/;,,
Tue Sep 13 19:47:13 +0000 2022,"Gabriel L, Pharm.D.,BCPS",False,False,1569774723156025344,"$SPX $NDX $DJIA $RUT: #SPX #SPX500 #spx2022 3918-3898?  #humbledAF today!!  
- #bounce here soon?... #stocks #stockmarkets #stockmarketcrash #StocksToBuy #StocksInFocus #StocksToTrade #StocksoftheDay https://t.co/RUdR94bnys",en,1,,Twitter Web App, https://twitter.com/Appearcomplex/status/1569774723156025344/photo/1;,,, SPX; SPX500; spx2022; humbledAF; bounce; stocks; stockmarkets; stockmarketcrash; StocksToBuy; StocksInFocus; StocksToTrade; StocksoftheDay;,"[{'text': 'SPX', 'indices': [0, 4]}, {'text': 'NDX', 'indices': [5, 9]}, {'text': 'DJIA', 'indices': [10, 15]}, {'text': 'RUT', 'indices': [16, 20]}]"
Thu Sep 08 12:24:14 +0000 2022,ScratchRadio,False,False,1567851304004866049,#NowPlaying ScratchRadio 2: Love At First Sight (Jean Luc Remix) - Prerformed By; Nick Jay &amp; Joey Djia - #Listen #Radio Tune In https://t.co/ie8rbraenf #PeaceNotWar https://t.co/hVvbbqPSql,en,,,RadioVPS, https://twitter.com/ScratchRadio_/status/1567851304004866049/photo/1;,, https://onlineradiobox.com/no/scratch2/?cs=no.scratch2&played=1&utm_source=twitter.com/ScratchRadio_;, NowPlaying; Listen; Radio; PeaceNotWar;,
